Year,NCES ID,State ID (CDN),District Name,County,Reported Enrollment,Average Daily Attendance (ADA),Total Revenue,Local Tax Revenue,Other Local & Intermediate ,State Revenue,Federal Revenue,Local Tax Revenue (%),Other Local & Intermediate (%),State Revenue (%),Federal Revenue (%),Total Operating Expenditures (TOP),Payroll,Other Operating,Debt Service,Capital Outlay,TOP - Instruction ,TOP - Instructional Res Media,TOP - Curriculum/Staff Develop,Instructional Leadership,School Leadership,Guidance Counseling Svcs,Social Work Services,Health Services,Transportation,Food,Extracurricular,General Administration,Plant Maint/Operation,Security/Monitoring,Data Processing Services,Community Services,Total Disbursments,Total Expenditures,Recapture,Total Other Uses,Intergovernmental Charge,Program Operating Expenditures,Regular,Gifted & Talented,Career and Technical,Students with Disabilities,Accelerated Education,Bilingual,Nondisc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Supplemental Serv,T1 A Schoolwide- St Comp >=40%,Athletics/Related Activities,High School Allotment,Prekindergarten,Total Tax Rate,M&O Rates,I&S Rates,Property Value,Property Value Per Pupil,Prop Val: Business,Prop Val: Residential,Prop Val: Land,Prop Val: Oil and Gas,Prop Val: Other,Wealth Per ADA,Recapture*,ASATAR*,Surplus,Deficit,Year Fixed
2016,4832250,001906,Neches ISD,Anderson,383,358.753,"$4,171,619","$1,348,860","$165,749","$2,363,064","$293,946",32.33,3.97,56.65,7.05,"$4,069,588","$3,173,567","$896,021","$413,906","$99,191","$2,190,799","$16,266",$0,"$7,602","$352,245","$68,343",$0,"$46,872","$129,420","$274,765","$183,923","$195,625","$497,198",$0,"$106,530",$0,"$9,047,806","$4,582,685",$0,"$4,355,000","$110,121","$2,765,330","$1,723,199","$12,437","$135,512","$556,915","$47,780","$2,625",$0,$787,$0,"$205,269",$0,"$31,000","$49,806",1.3284,1.0400,0.2884,"$124,514,433","$325,103","$32,293,419","$25,640,048","$6,282,626","$27,432,397","$2,127,791","$290,577",$0,$0,"$1,390,255",$0,2016
2016,4834050,001907,Palestine ISD,Anderson,"3,385","3,134.608","$41,671,250","$16,240,313","$1,597,388","$18,067,093","$5,766,456",38.97,3.83,43.36,13.84,"$34,638,125","$25,096,968","$9,541,157","$4,343,489","$866,344","$18,198,163","$164,315","$477,870","$1,007,472","$2,217,964","$1,095,057","$73,856","$216,064","$1,394,846","$1,999,488","$1,769,983","$1,127,281","$3,308,274","$147,348","$1,179,378","$260,766","$99,615,892","$39,847,958",$0,"$59,455,668","$312,266","$24,209,390","$15,937,872","$55,635","$1,633,119","$1,697,997","$696,392","$189,483",$0,"$368,319",$0,"$1,524,373","$1,449,315","$154,020","$502,865",1.5660,1.1700,0.3960,"$1,013,889,533","$299,524","$475,581,447","$452,690,857","$20,610,717","$3,540,528","$19,018,608","$329,691",$0,$0,"$11,864,464",$0,2016
2016,4843290,001908,Westwood ISD,Anderson,"1,609","1,499.753","$17,534,401","$5,838,339","$915,008","$9,282,729","$1,498,325",33.3,5.22,52.94,8.55,"$15,237,289","$11,467,827","$3,795,712",$0,"$1,238,620","$8,221,408","$114,782","$298,066",$0,"$963,434","$347,796",$0,"$104,548","$614,802","$1,020,990","$766,923","$621,603","$1,610,147","$18,048","$534,742",$0,"$16,921,209","$16,502,159",$0,$0,"$419,050","$10,946,095","$6,913,891","$52,450","$562,832","$1,478,085","$876,678","$2,583",$0,"$73,792",$0,$0,"$561,598","$150,361","$273,825",1.1700,1.1700,0.0000,"$436,256,846","$271,135","$252,710,492","$159,997,604","$5,272,060","$12,903,127","$11,029,341","$330,214",$0,$0,"$5,875,396",$0,2016
2016,4840500,001909,Slocum ISD,Anderson,414,378.513,"$4,197,728","$1,277,037","$99,575","$2,531,279","$289,837",30.42,2.37,60.3,6.9,"$3,652,302","$2,988,385","$797,385","$231,365","$5,380,644","$2,436,390","$49,539",$1,"$1,729","$192,070","$54,204",$0,$615,"$120,741","$160,793","$112,861","$213,067","$296,997",$0,"$13,295",$0,"$9,524,092","$9,397,779",$0,$0,"$126,313","$2,830,453","$1,714,133","$13,318","$221,470","$332,200","$294,854","$4,470",$0,$0,$0,$0,"$95,725","$37,311","$116,972",1.1880,1.0400,0.1480,"$123,232,267","$297,662","$11,315,724","$22,775,430","$13,147,829","$21,132,799","$5,152,842","$277,406",$0,$0,"$2,438,182",$0,2016
2016,4808280,002901,Andrews ISD,Andrews,"3,968","3,749.550","$43,961,534","$26,086,147","$1,389,358","$13,934,847","$2,551,182",59.34,3.16,31.7,5.8,"$39,976,422","$33,197,603","$6,778,819","$6,059,484","$5,758,227","$22,905,515","$557,379","$530,391","$597,488","$1,820,021","$1,119,810","$63,299","$357,527","$1,138,898","$2,135,065","$1,910,896","$1,392,950","$4,391,873","$46,878","$985,488","$22,944","$80,152,856","$51,794,133","$27,926,930",$0,"$431,793","$29,762,070","$17,786,888","$195,752","$1,098,752","$3,943,485","$3,728,424","$120,610",$0,"$279,680",$0,"$388,866","$1,663,491","$168,139","$387,983",1.1700,1.0600,0.1100,"$6,814,543,666","$1,717,375","$943,963,526","$619,663,686","$24,096,262","$5,352,554,795","$17,431,510","$1,246,565","$28,197,834","$10,823,064","$26,553,998",$0,2016
2016,4800074,003801,Pineywoods Community Academy,Angelina,966,899.924,"$9,039,239",$0,"$474,383","$8,011,202","$553,654",0,5.25,88.63,6.13,"$8,244,852","$5,931,868","$2,312,984","$270,282",$0,"$4,851,598",$0,"$40,654",$0,"$500,696","$142,530",$0,"$154,925","$184,348","$410,876","$320,682","$744,460","$554,475","$18,645","$210,676","$110,287","$8,515,134","$8,515,134",$0,$0,$0,"$5,687,178","$4,871,731",$0,"$2,663","$515,505","$179,874",$0,$0,$0,$0,$0,"$117,405",$0,$0,,,,,,,,,,,$0,$0,$0,"$3,485,964",$0,2016
2016,4823790,003902,Hudson ISD,Angelina,"2,778","2,619.908","$28,392,472","$5,678,993","$1,829,579","$18,430,194","$2,453,706",20,6.44,64.91,8.64,"$24,458,561","$19,638,113","$5,170,577","$1,719,517","$2,013,300","$13,784,887","$268,366","$427,400","$103,819","$1,501,727","$936,100","$144,843","$195,162","$813,638","$1,633,190","$752,665","$904,759","$2,621,561","$276,875","$93,569",$0,"$36,941,900","$28,541,507",$0,"$8,297,852","$102,541","$17,816,771","$8,613,581","$723,112","$1,004,614","$2,204,018","$52,863","$853,744","$417,401","$213,809",$0,"$2,307,764","$538,479","$317,845","$569,541",1.2800,1.1700,0.1100,"$444,290,852","$159,932","$116,955,630","$319,213,347","$20,185,052",$0,"$12,644,600","$165,910",$0,$0,"$12,557,226",$0,2016
2016,4828550,003903,Lufkin ISD,Angelina,"8,243","7,569.031","$82,866,151","$27,388,486","$3,104,711","$42,539,438","$9,833,516",33.05,3.75,51.34,11.87,"$73,173,882","$58,722,403","$14,451,479","$5,022,896","$1,327,831","$40,242,729","$812,247","$2,503,877","$1,567,462","$4,064,750","$2,182,293","$131,048","$795,857","$2,184,387","$4,715,161","$1,956,863","$2,223,618","$6,972,660","$683,063","$2,092,211","$45,656","$80,278,616","$79,524,609",$0,$0,"$754,007","$53,987,731","$32,671,421","$157,073","$2,147,046","$7,688,805","$4,556,140","$580,400","$208,204","$384,945",$0,"$1,732,636","$1,151,411","$593,580","$2,116,070",1.2130,1.1700,0.0430,"$2,257,681,219","$273,891","$1,121,496,035","$1,295,649,094","$72,858,520","$2,552,328","$42,113,810","$296,239",$0,$0,"$27,864,392",$0,2016
2016,4824000,003904,Huntington ISD,Angelina,"1,699","1,589.311","$18,151,004","$3,316,607","$796,259","$12,269,637","$1,768,501",18.27,4.39,67.6,9.74,"$15,480,880","$11,966,368","$3,514,512","$1,915,194","$524,657","$7,713,632","$181,659","$121,211","$362,976","$1,033,262","$450,464",$0,"$197,761","$537,422","$929,862","$1,003,545","$678,592","$1,737,447","$308,641","$224,406",$0,"$17,979,505","$17,920,731",$0,$0,"$58,774","$10,658,561","$6,208,024","$20,658","$523,784","$1,470,933","$1,372,917","$24,382",$0,$0,$0,$0,"$652,292","$220,629","$164,942",1.4500,1.1700,0.2800,"$250,260,773","$147,299","$35,702,420","$181,555,920","$23,990,666","$3,311,967","$7,976,330","$152,611",$0,$0,"$6,278,610",$0,2016
2016,4817040,003905,Diboll ISD,Angelina,"1,878","1,700.961","$22,668,185","$3,573,566","$1,871,979","$14,584,207","$2,638,433",15.76,8.26,64.34,11.64,"$17,939,349","$13,789,853","$4,149,496","$945,834","$1,696,806","$9,717,619","$311,988","$185,785","$332,337","$998,611","$677,432",$0,"$166,199","$512,612","$1,176,155","$636,786","$672,020","$1,817,552","$92,066","$464,414","$177,773","$20,700,803","$20,581,989",$0,$0,"$118,814","$13,007,209","$7,693,418","$104,797","$647,416","$1,352,742","$526,480","$136,185",$0,"$41,743",$0,"$1,548,639","$440,115",$0,"$515,674",1.2800,1.1700,0.1100,"$292,674,991","$155,844","$149,897,330","$154,737,276","$14,999,904","$1,171,890","$4,141,240","$166,990",$0,$0,"$9,739,987",$0,2016
2016,4846740,003906,Zavalla ISD,Angelina,419,373.258,"$5,361,198","$1,414,292","$58,848","$3,100,135","$787,923",26.38,1.1,57.83,14.7,"$4,392,980","$3,416,379","$976,601","$282,686","$12,092","$2,668,039","$32,727","$4,472","$5,537","$169,001","$54,846",$0,"$29,444","$214,774","$192,231","$107,525","$398,156","$398,046","$68,988","$49,194",$0,"$4,721,902","$4,687,758",$0,$0,"$34,144","$3,149,664","$1,798,397","$15,248","$196,647","$438,891","$366,950",$0,$0,$0,$0,"$144,789","$93,894","$37,477","$57,371",1.4906,1.1700,0.3206,"$100,961,196","$240,958","$13,975,370","$78,357,180","$15,481,748","$1,370","$2,526,970","$265,345",$0,$0,"$5,934,051",$0,2016
2016,4813500,003907,Central ISD,Angelina,"1,583","1,485.959","$17,174,114","$3,451,705","$680,321","$11,430,780","$1,611,308",20.1,3.96,66.56,9.38,"$15,978,130","$12,044,461","$3,933,669","$992,176","$514,618","$8,215,198","$429,377","$400,050","$331,863","$774,910","$471,983",$0,"$164,520","$727,236","$959,347","$655,100","$600,254","$2,059,330","$107,339","$81,470",$153,"$27,450,937","$17,484,924",$0,"$9,855,536","$110,477","$11,144,383","$6,590,114","$48,017","$728,558","$2,226,449","$409,675","$10,530","$48,945","$16,286",$0,"$464,784","$395,102","$114,088","$91,835",1.3300,1.1700,0.1600,"$262,373,805","$165,745","$47,116,579","$176,006,551","$15,495,124","$17,436,495","$7,691,020","$173,055",$0,$0,"$3,516,933",$0,2016
2016,4808550,004901,Aransas County ISD,Aransas,"3,399","3,160.794","$38,709,878","$28,118,077","$1,413,639","$4,868,812","$4,309,350",72.64,3.65,12.58,11.13,"$34,049,688","$25,900,238","$8,149,450","$2,734,844","$1,589,865","$18,182,274","$341,066","$720,980","$206,758","$1,513,965","$1,096,307",$0,"$225,810","$1,093,178","$2,008,409","$1,224,603","$1,591,637","$4,905,039","$316,992","$463,232","$159,438","$42,457,905","$38,374,397","$4,014,003",$0,"$69,505","$23,231,278","$14,801,687","$79,438","$947,968","$3,253,085","$550,353","$46,765",$0,"$162,978",$0,"$1,942,133","$891,224","$266,463","$289,184",1.1560,1.0600,0.0960,"$2,650,810,399","$779,879","$367,801,583","$2,215,119,333","$251,997,988","$47,759,590","$19,541,936","$876,964","$4,018,580","$2,238,642","$15,004,832",$0,2016
2016,4808610,005901,Archer City ISD,Archer,460,423.941,"$7,068,193","$3,722,946","$683,311","$2,364,295","$297,641",52.67,9.67,33.45,4.21,"$5,723,329","$4,530,019","$1,193,310","$1,095,931","$8,838,936","$3,396,993","$102,838","$13,285","$5,402","$266,198","$134,920",$0,"$38,468","$103,778","$200,530","$405,305","$269,784","$641,007","$16,249","$5,118","$123,454","$16,148,376","$15,658,196","$330,435",$0,"$159,745","$4,354,693","$2,760,077","$16,700","$211,645","$533,424","$412,134","$1,873",$0,"$2,616",$0,$0,"$305,147","$43,894","$67,183",1.2900,1.0400,0.2500,"$455,135,186","$989,424","$277,994,424","$66,573,872","$23,799,281","$83,020,400","$678,720","$565,795","$323,188","$1,798,882","$8,415,203",$0,2016
2016,4823400,005902,Holliday ISD,Archer,945,916.992,"$9,722,339","$4,586,598","$322,299","$4,487,389","$326,053",47.18,3.32,46.16,3.35,"$7,850,489","$6,077,331","$1,773,158","$1,926,039","$354,230","$4,591,127","$103,582","$32,707",$0,"$418,634","$129,064",$0,"$61,458","$182,569","$255,451","$757,971","$311,448","$785,158","$29,365","$191,955",$0,"$10,328,460","$10,130,758",$0,$0,"$197,702","$5,871,820","$3,994,803","$29,303","$380,401","$610,170","$245,260","$4,250",$0,"$46,305",$0,$0,"$370,905","$151,976","$38,447",1.4800,1.0400,0.4400,"$326,451,465","$345,451","$58,574,079","$207,476,079","$15,886,394","$65,253,920","$671,167","$356,532",$0,$0,"$2,390,415",$0,2016
2016,4846080,005904,Windthorst ISD,Archer,439,420.900,"$5,597,155","$1,151,591","$461,530","$3,787,940","$196,094",20.57,8.25,67.68,3.5,"$4,425,820","$3,404,720","$1,061,597","$174,663","$1,714,276","$2,480,247","$39,499","$7,602",$0,"$307,808","$19,865",$0,"$54,516","$128,357","$239,683","$294,016","$290,707","$561,382","$2,138",$0,$0,"$6,431,712","$6,355,256",$0,$0,"$76,456","$3,258,865","$1,874,915","$12,980","$305,800","$288,561","$142,658","$11,991",$0,$0,$0,"$272,750","$257,500","$62,679","$29,031",1.2900,1.1700,0.1200,"$76,167,129","$173,501","$16,123,020","$30,453,185","$9,175,680","$6,792,060","$213,700","$209,208",$0,$0,"$3,799,736",$0,2016
2016,4814250,006902,Claude ISD,Armstrong,353,326.752,"$4,404,175","$1,825,091","$254,490","$2,078,719","$245,875",41.44,5.78,47.2,5.58,"$4,182,732","$3,220,239","$962,617","$140,750","$12,500","$2,176,037","$75,143","$11,482",$0,"$257,431","$124,919",$0,"$67,172","$72,389","$164,988","$235,915","$417,966","$435,162","$6,260","$137,868",$0,"$4,462,208","$4,336,106",$0,$0,"$126,102","$2,951,342","$1,918,429","$5,603","$120,838","$407,697",$0,"$5,915",$0,$0,$450,"$242,627","$166,387","$30,883","$52,513",1.1326,1.0400,0.0926,"$168,240,764","$476,603","$84,885,320","$42,176,250","$40,078,560",$0,"$855,180","$437,824",$0,$0,"$2,912,065",$0,2016
2016,4813710,007901,Charlotte ISD,Atascosa,496,460.652,"$6,588,557","$3,619,622","$191,112","$1,940,995","$836,828",54.94,2.9,29.46,12.7,"$5,840,394","$4,281,292","$1,559,102","$459,879","$92,152","$3,058,553","$63,695","$25,073",$0,"$346,828","$130,393","$8,632","$49,320","$133,486","$458,839","$201,555","$482,038","$747,227","$7,125","$127,630",$0,"$6,482,644","$6,392,425",$0,$0,"$90,219","$3,908,474","$1,930,003","$7,507","$246,431","$520,573","$384,143","$49,464",$0,"$57,822",$0,"$388,044","$160,926","$24,404","$139,157",1.1517,1.0400,0.1117,"$286,653,256","$577,930","$94,737,470","$27,333,641","$19,971,999","$118,850,792","$2,892,970","$667,775","$13,709",$0,"$3,363,896",$0,2016
2016,4824960,007902,Jourdanton ISD,Atascosa,"1,609","1,517.969","$18,640,168","$10,526,763","$744,439","$5,663,067","$1,705,899",56.47,3.99,30.38,9.15,"$15,895,902","$12,176,246","$3,719,656","$1,365,364","$9,464,175","$9,003,314","$102,700","$37,051","$87,316","$862,661","$320,468",$0,"$105,440","$447,662","$1,155,381","$983,035","$712,148","$1,636,516","$68,773","$370,561","$2,876","$27,041,932","$26,725,441",$0,$0,"$316,491","$11,479,581","$7,141,700","$59,702","$665,035","$1,480,201","$213,059","$34,307",$0,"$49,395",$0,"$701,359","$691,534","$153,717","$289,572",1.1700,1.1700,0.0000,"$801,264,989","$497,989","$426,181,217","$101,529,618","$26,199,094","$206,714,180","$10,952,900","$566,753","$139,661",$0,"$22,572,586",$0,2016
2016,4828650,007904,Lytle ISD,Atascosa,"1,672","1,552.657","$18,994,889","$3,798,913","$487,734","$12,345,209","$2,363,033",20,2.57,64.99,12.44,"$18,139,346","$14,068,299","$4,095,292","$1,034,405","$210,614","$8,810,293","$150,454","$1,199,441","$220,358","$1,030,785","$683,341","$21,925","$138,620","$426,362","$1,122,004","$792,261","$743,568","$2,309,121","$121,991","$361,925","$6,897","$19,502,030","$19,408,610",$0,$0,"$93,420","$13,012,962","$7,219,084","$39,218","$828,475","$1,390,093","$1,097,894","$57,582",$0,"$192,042",$0,"$959,023","$648,491","$89,928","$491,132",1.4000,1.1700,0.2300,"$254,675,974","$152,318","$61,267,545","$174,065,623","$16,848,641","$1,802,792","$5,396,290","$165,003",$0,$0,"$4,940,373",$0,2016
2016,4835190,007905,Pleasanton ISD,Atascosa,"3,507","3,219.517","$41,722,768","$29,579,240","$2,162,805","$4,389,390","$5,591,333",70.89,5.18,10.52,13.4,"$32,645,294","$25,542,281","$7,176,326","$8,631,727","$21,383,335","$17,356,430","$480,452","$382,953","$596,838","$1,907,732","$1,831,879","$79,736","$179,780","$949,221","$1,905,073","$1,501,997","$1,163,934","$3,680,019","$151,090","$454,341","$23,819","$78,766,260","$62,733,669",$0,"$14,672,873","$1,359,718","$24,109,072","$13,394,393","$151,270","$1,195,945","$4,927,728","$175,401","$58,197",$0,"$260,441",$0,"$1,885,647","$937,158","$285,521","$837,371",1.4700,1.0400,0.4300,"$2,173,116,913","$619,651","$1,006,113,137","$455,361,701","$49,415,170","$597,702,397","$17,864,460","$613,540",$0,$0,"$57,031,708",$0,2016
2016,4835520,007906,Poteet ISD,Atascosa,"1,786","1,640.926","$22,595,798","$3,498,398","$991,009","$14,407,617","$3,698,774",15.48,4.39,63.76,16.37,"$20,264,932","$15,153,406","$5,115,852","$2,266,404","$3,073,730","$9,805,670","$147,300","$491,912","$1,128,891","$1,177,488","$525,616","$41,381","$181,623","$570,609","$1,290,842","$935,259","$884,694","$2,340,795","$123,725","$506,808","$112,319","$34,077,318","$25,609,392",$0,"$7,976,772","$491,154","$14,768,762","$7,431,077","$100,339","$751,845","$2,275,740","$1,414,023","$44,154",$0,$0,"$90,078","$1,143,518","$747,199","$58,157","$712,632",1.4190,1.1700,0.2490,"$232,094,717","$129,952","$38,725,103","$114,686,450","$20,746,018","$201,639","$8,071,260","$148,116",$0,$0,"$27,974",$0,2016
2016,4809810,008901,Bellville ISD,Austin,"2,208","2,105.280","$23,628,341","$13,488,569","$1,153,141","$7,178,078","$1,808,553",57.09,4.88,30.38,7.65,"$19,688,775","$15,789,524","$3,899,251","$1,849,504","$1,244,579","$11,018,244","$322,289","$40,717","$457,898","$1,141,544","$579,451",$0,"$194,570","$745,691","$1,195,342","$944,955","$905,885","$2,005,022","$21,347","$109,528","$6,292","$23,092,940","$22,782,858","$80,744",$0,"$229,338","$14,130,654","$8,574,702","$83,196","$831,863","$2,112,368","$860,388","$182,847",$0,"$135,217",$0,"$223,573","$604,137","$387,769","$134,594",1.2600,1.1200,0.1400,"$1,098,633,041","$497,569","$218,542,015","$435,430,456","$42,136,329","$61,725,060","$16,211,432","$517,201","$78,791",$0,"$13,030,387",$0,2016
2016,4839630,008902,Sealy ISD,Austin,"2,839","2,666.210","$28,663,682","$13,452,436","$1,292,378","$11,121,818","$2,797,050",46.93,4.51,38.8,9.76,"$25,908,492","$18,798,557","$7,111,545","$2,677,355","$1,011,511","$14,123,408","$219,796","$208,251","$480,604","$1,429,591","$1,056,938",$0,"$162,587","$595,691","$1,455,648","$1,436,721","$812,665","$3,555,878","$131,178","$239,536",$0,"$39,416,328","$29,598,968",$0,"$9,589,794","$227,566","$18,552,172","$10,869,832","$87,165","$1,037,418","$3,683,329","$375,289","$83,579","$64,665","$243,144",$0,"$802,644","$793,866","$282,270","$228,971",1.2600,1.0400,0.2200,"$1,141,890,042","$402,216","$571,435,569","$466,918,341","$32,890,049","$14,070,700","$19,446,697","$428,230",$0,$0,"$26,768,407",$0,2016
2016,4844470,008903,Brazos ISD,Austin,795,764.368,"$10,614,740","$3,991,010","$303,367","$5,355,092","$965,271",37.6,2.86,50.45,9.09,"$8,806,512","$6,353,941","$2,452,571","$1,103,786","$276,663","$4,588,148","$80,644","$4,570","$156,717","$678,696","$209,458",$0,"$75,346","$351,462","$566,675","$377,706","$494,418","$1,222,672",$0,$0,$0,"$10,201,386","$10,186,961",$0,$0,"$14,425","$6,082,101","$3,470,955","$235,941","$352,218","$804,520","$602,473","$111,494",$0,"$3,230",$0,"$193,360","$248,112",$0,"$59,798",1.4242,1.0401,0.3841,"$309,986,160","$389,920","$75,492,559","$114,226,115","$20,645,605","$73,538,500","$5,971,884","$351,257",$0,$0,"$3,259,321",$0,2016
2016,4831890,009901,Muleshoe ISD,Bailey,"1,467","1,348.722","$17,708,235","$3,719,819","$334,037","$11,233,779","$2,420,600",21.01,1.89,63.44,13.67,"$14,941,803","$10,846,843","$4,105,914","$1,523,986","$394,708","$8,852,936","$167,659","$108,846","$322,126","$922,534","$198,615","$35,091","$172,177","$398,059","$1,030,753","$734,562","$529,938","$1,418,020","$14,356","$31,242","$4,889","$17,140,419","$16,871,451",$0,$0,"$268,968","$11,548,561","$5,659,344","$16,431","$518,007","$1,730,937","$309,501","$198,008","$185,059","$69,535",$0,"$1,615,699","$591,224","$140,564","$514,252",1.3500,1.0400,0.3100,"$247,327,092","$168,594","$117,077,236","$85,871,444","$38,609,881",$0,"$4,971,884","$191,076",$0,$0,"$10,788,899",$0,2016
2016,4830030,010901,Medina ISD,Bandera,287,256.336,"$3,896,312","$2,344,637","$119,055","$1,059,857","$372,763",60.18,3.06,27.2,9.57,"$3,706,939","$2,811,989","$894,950",$29,"$117,040","$1,931,724","$33,007","$6,765","$2,595","$214,390","$98,931",$0,"$41,616","$147,898","$193,182","$244,498","$319,759","$429,380",$0,"$43,194",$0,"$3,880,402","$3,824,008",$0,$0,"$56,394","$2,513,764","$1,300,236","$7,112","$203,156","$281,484","$367,269","$27,995",$0,$156,$0,$0,"$173,130","$28,137","$125,089",1.0400,1.0400,0.0000,"$221,690,963","$772,442","$17,533,286","$25,994,140","$19,220,188","$96,820","$3,068,438","$922,650",$0,$0,"$1,008,347",$0,2016
2016,4809360,010902,Bandera ISD,Bandera,"2,202","2,043.031","$23,911,549","$16,750,203","$1,555,839","$3,414,447","$2,191,060",70.05,6.51,14.28,9.16,"$20,170,141","$15,635,234","$4,534,907","$1,985,847","$209,464","$10,352,305","$332,877","$168,214","$240,110","$1,092,645","$699,626",$0,"$263,021","$983,181","$1,224,678","$1,129,816","$663,312","$2,865,431","$6,533","$148,392",$0,"$22,768,490","$22,365,452",$0,$0,"$403,038","$13,709,269","$7,727,452","$42,795","$859,124","$2,070,102","$1,460,770","$19,530","$79,457","$72,242",$0,$0,"$647,052","$575,125","$155,620",1.1700,1.0400,0.1300,"$1,408,113,818","$639,470","$164,081,440","$829,548,491","$166,731,066","$2,380","$28,189,338","$678,639",$0,$0,"$11,051,802",$0,2016
2016,4809570,011901,Bastrop ISD,Bastrop,"10,253","9,529.246","$114,152,283","$47,061,213","$2,098,836","$50,470,613","$14,521,621",41.23,1.84,44.21,12.72,"$97,650,433","$66,761,539","$30,895,479","$47,108,151","$283,746","$57,968,109","$799,154","$2,154,829","$975,954","$4,810,798","$4,286,116","$273,405","$748,939","$5,148,576","$5,447,429","$2,368,857","$2,441,804","$8,275,685","$448,721","$918,582","$583,475","$155,567,177","$145,048,915",$0,"$9,729,173","$789,089","$73,003,126","$29,708,326","$2,344,492","$2,636,474","$14,823,919","$10,140,506","$6,345,802","$523,674","$317,901","$440,819","$2,460,500","$1,650,508","$826,409","$783,796",1.4410,1.0400,0.4010,"$3,073,518,133","$299,768","$1,150,499,669","$1,598,668,778","$127,730,290","$2,984,300","$92,021,606","$337,768",$0,$0,"$25,041,281",$0,2016
2016,4818360,011902,Elgin ISD,Bastrop,"4,299","3,968.261","$50,969,470","$15,306,312","$1,459,560","$28,170,979","$6,032,619",30.03,2.86,55.27,11.84,"$40,847,697","$31,669,971","$9,187,164","$6,645,477","$2,598,260","$21,407,411","$553,522","$971,997","$1,696,406","$2,082,953","$1,422,861","$256,830","$247,118","$1,617,478","$2,434,840","$1,345,671","$1,406,649","$4,192,006","$244,423","$628,873","$338,659","$59,066,932","$50,100,872",$0,"$8,732,437","$233,623","$29,050,746","$17,346,375","$246,705","$1,556,436","$4,502,640","$1,179,964","$283,908","$326,250","$168,236",$0,"$994,097","$995,253","$628,875","$822,007",1.5400,1.1700,0.3700,"$929,185,410","$216,140","$226,457,977","$588,757,916","$32,027,201","$193,795","$16,523,035","$240,742",$0,$0,"$18,313,508",$0,2016
